frame,epoch time,sensor T,target T,drive T,df/f,time_s,sensor TF
4566,2021-12-20 10:44:20.752120576,22.22,21.5,18.68,0.067478,494.7132590080003,22.112630797917824
4567,2021-12-20 10:44:20.809281792,22.123061224489796,21.5,18.628979591836732,0.068248,494.7704202240003,22.10923591421335
4568,2021-12-20 10:44:20.910166528,22.152926829268292,21.5,18.435609756097563,0.076249,494.8713049600003,22.105870172611137
4569,2021-12-20 10:44:21.000489728,22.084864864864866,21.5,18.65756756756757,0.073513,494.9616281600003,22.102533382662955
4570,2021-12-20 10:44:21.109169664,22.026122448979592,21.5,18.648367346938777,0.067994,495.0703080960003,22.099225338827882
4571,2021-12-20 10:44:21.217396736,22.053333333333335,21.5,18.638095238095236,0.072287,495.1785351680003,22.09594582026237
4572,2021-12-20 10:44:21.317074176,22.05333333333333,21.5,18.62875,0.069067,495.2782126080003,22.092694590593737
4573,2021-12-20 10:44:21.426880512,22.068684210526314,21.5,18.61842105263158,0.07134,495.3880189440003,22.08947139768263
4574,2021-12-20 10:44:21.582824192,22.036326530612243,21.5,18.584489795918365,0.065005,495.5439626240003,22.086275973379866
4575,2021-12-20 10:44:21.695245568,21.970000000000002,21.5,18.36,0.082435,495.6563840000003,22.08310803328318
4576,2021-12-20 10:44:21.738295040,22.0825,21.5,18.585,0.08382,495.6994334720003,22.079967276499318
4577,2021-12-20 10:44:21.815643392,22.077142857142857,21.5,18.57,0.068837,495.7767818240003,22.076853385416815
4578,2021-12-20 10:44:21.908260096,22.124411764705883,21.5,18.547941176470587,0.082539,495.8693985280003,22.07376602549477
4579,2021-12-20 10:44:22.006388480,22.000612244897958,21.5,18.32938775510204,0.068354,495.9675269120003,22.070704845072623
4580,2021-12-20 10:44:22.112050944,22.029210526315786,21.5,18.548947368421054,0.070558,496.0731893760003,22.067669475205918
4581,2021-12-20 10:44:22.210923776,22.036326530612243,21.5,18.519795918367347,0.073291,496.1720622080003,22.064659529532808
4582,2021-12-20 10:44:22.308257792,22.044324324324325,21.5,18.28,0.07497,496.2693962240003,22.061674604175717
4583,2021-12-20 10:44:22.443521536,21.985625,21.5,18.274791666666665,0.066644,496.40465996800026,22.05871427768253
4584,2021-12-20 10:44:22.628533760,22.113636363636363,21.5,18.5,0.07736,496.58967219200025,22.055778111011247
4585,2021-12-20 10:44:22.682808064,22.077532467532468,21.5,18.485,0.072178,496.64394649600024,22.052865647561894
4586,2021-12-20 10:44:22.737092864,22.041428571428572,21.5,18.47,0.07535,496.69823129600024,22.049976413259053
4587,2021-12-20 10:44:22.814400768,22.036326530612243,21.5,18.47,0.070177,496.77553920000025,22.047109916688214
4588,2021-12-20 10:44:22.905981440,21.999411764705883,21.5,18.46088235294118,0.072815,496.8671198720003,22.04426564928876
4589,2021-12-20 10:44:23.008565760,21.98530612244898,21.5,18.23040816326531,0.075369,496.9697041920003,22.041443085606076
4590,2021-12-20 10:44:23.115022592,22.036176470588234,21.5,18.201176470588237,0.071583,497.07616102400027,22.038641683605015
4591,2021-12-20 10:44:23.209922560,22.010816326530612,21.5,18.18204081632653,0.072716,497.17106099200026,22.035860885046556
4592,2021-12-20 10:44:23.308715008,22.107499999999998,21.5,18.17125,0.064497,497.26985344000025,22.033100115929113
4593,2021-12-20 10:44:23.435328768,22.01347826086956,21.5,18.151304347826084,0.074096,497.39646720000025,22.03035878699563
4594,2021-12-20 10:44:23.605675776,21.986304347826085,21.5,18.349999999999998,0.076574,497.56681420800027,22.027636294307282
4595,2021-12-20 10:44:23.665100288,21.98951581027668,21.5,18.354999999999997,0.075697,497.6262387200003,22.024932019884197
4596,2021-12-20 10:44:23.724514560,21.992727272727272,21.5,18.36,0.081989,497.6856529920003,22.022245332413338
4597,2021-12-20 10:44:23.815531776,22.021020408163263,21.5,18.351632653061223,0.07477,497.7766702080003,22.01957558802321
4598,2021-12-20 10:44:23.910542336,22.0125,21.5,18.3425,0.076684,497.8716807680003,22.016922131124762
4599,2021-12-20 10:44:24.014625536,21.97,21.5,18.33204081632653,0.069437,497.9757639680003,22.01428429531754
4600,2021-12-20 10:44:24.118427136,21.97,21.5,18.322702702702703,0.079814,498.0795655680003,22.01166140435969
4601,2021-12-20 10:44:24.214644480,21.98530612244898,21.5,18.31204081632653,0.07186,498.17578291200033,22.00905277320012
4602,2021-12-20 10:44:24.316786432,21.963589743589743,21.5,18.302820512820514,0.080967,498.27792486400034,22.006457709070865
4603,2021-12-20 10:44:24.467248384,21.97,21.5,18.292244897959183,0.07445,498.42838681600034,22.003875512637208
4604,2021-12-20 10:44:24.607138816,22.016296296296293,21.5,18.14185185185185,0.077375,498.56827724800036,22.001305479202966
4605,2021-12-20 10:44:24.656102656,22.095,21.5,18.27,0.080404,498.61724108800036,21.99874689996789
