Frame,Mean
0,0.012883
1,0.010308
2,0.015575
3,0.010319
4,0.013393
5,0.012510
6,-0.001853
7,0.003800
8,0.001204
9,0.005171
10,-0.001932
11,-0.000862
12,-0.001451
13,-0.005291
14,-0.005262
15,-0.005487
16,-0.006313
17,-0.003713
18,-0.010103
19,-0.011305
20,-0.012095
21,-0.019966
22,-0.010600
23,-0.020788
24,-0.018490
25,-0.011564
26,-0.019239
27,-0.014776
28,-0.015954
29,-0.009730
30,-0.023138
31,-0.015440
32,-0.009442
33,-0.016049
34,-0.019315
35,-0.016594
36,-0.016628
37,-0.012170
38,-0.016970
39,-0.020091
40,-0.024602
41,-0.026890
42,-0.024577
43,-0.024137
44,-0.018952
45,-0.030338
46,-0.020803
47,-0.025544
48,-0.022604
49,-0.023832
50,-0.020879
51,-0.029843
52,-0.024367
53,-0.021423
54,-0.027625
55,-0.025729
56,-0.022648
57,-0.026398
58,-0.032282
59,-0.023882
60,-0.018858
61,-0.027378
62,-0.032002
63,-0.033683
64,-0.025792
65,-0.027557
66,-0.032547
67,-0.027749
68,-0.025387
69,-0.021162
70,-0.029486
71,-0.028817
72,-0.029645
73,-0.029596
74,-0.026130
75,-0.018286
76,-0.031765
77,-0.030383
78,-0.024826
79,-0.019738
80,-0.026855
81,-0.021949
82,-0.025882
83,-0.019331
84,-0.027761
85,-0.023094
86,-0.028254
87,-0.019708
88,-0.020131
89,-0.023532
90,-0.021935
91,-0.026430
92,-0.031602
93,-0.022499
94,-0.020793
95,-0.017070
96,-0.025170
97,-0.022282
98,-0.017522
99,-0.025193
100,-0.022359
101,-0.020863
102,-0.018807
103,-0.022186
104,-0.022597
105,-0.016240
106,-0.017428
107,-0.022069
108,-0.018768
109,-0.019983
110,-0.022216
111,-0.020345
112,-0.016347
113,-0.020870
114,-0.017466
115,-0.020952
116,-0.016511
117,-0.015369
118,-0.013918
119,-0.020950
120,-0.019312
121,-0.017755
122,-0.014326
123,-0.012730
124,-0.021676
125,-0.019698
126,-0.025104
127,-0.024845
128,-0.016335
129,-0.021626
130,-0.023288
131,-0.023931
132,-0.018675
133,-0.022711
134,-0.016858
135,-0.012307
136,-0.014830
137,-0.010179
138,-0.015875
139,-0.005716
140,-0.018279
141,-0.013239
142,-0.019717
143,-0.014227
144,-0.018218
145,-0.015120
146,-0.021204
147,-0.014515
148,-0.016840
149,-0.019434
150,-0.016155
151,-0.013592
152,-0.020379
153,-0.018242
154,-0.020784
155,-0.011478
156,-0.010768
157,-0.015981
158,-0.005588
159,-0.015129
160,-0.010442
161,-0.016041
162,-0.008737
163,-0.009234
164,-0.008406
165,-0.007269
166,-0.013298
167,-0.007838
168,-0.002586
169,-0.009352
170,-0.001850
171,-0.000037
172,-0.006135
173,-0.005998
174,-0.003224
175,-0.007906
176,-0.011233
177,0.002541
178,0.000497
179,-0.004486
180,-0.010471
181,-0.002021
182,-0.005795
183,-0.004450
184,0.002306
185,0.000635
186,0.000114
187,-0.007228
188,0.000995
189,-0.004660
190,0.003004
191,0.003407
192,0.005581
