Frame,Mean
0,0.011310
1,0.008019
2,0.011019
3,0.005965
4,0.005784
5,0.004403
6,0.006911
7,0.004744
8,-0.000734
9,-0.000158
10,-0.000037
11,-0.001045
12,-0.000696
13,-0.003288
14,-0.006438
15,-0.005615
16,-0.010082
17,-0.011958
18,-0.009855
19,-0.012670
20,-0.011931
21,-0.012886
22,-0.013560
23,-0.015399
24,-0.015738
25,-0.015287
26,-0.017733
27,-0.016806
28,-0.017679
29,-0.022531
30,-0.024144
31,-0.021796
32,-0.023515
33,-0.023622
34,-0.025816
35,-0.029598
36,-0.028505
37,-0.027986
38,-0.030234
39,-0.034986
40,-0.035331
41,-0.034243
42,-0.032393
43,-0.038857
44,-0.035052
45,-0.036126
46,-0.038659
47,-0.037587
48,-0.041281
49,-0.038090
50,-0.041928
51,-0.041968
52,-0.044205
53,-0.045375
54,-0.041965
55,-0.044178
56,-0.044383
57,-0.044262
58,-0.045405
59,-0.044904
60,-0.044247
61,-0.048442
62,-0.049954
63,-0.047400
64,-0.047669
65,-0.049075
66,-0.049096
67,-0.049328
68,-0.048491
69,-0.049996
70,-0.050865
71,-0.050497
72,-0.050884
73,-0.054125
74,-0.054201
75,-0.051882
76,-0.053466
77,-0.054017
78,-0.053334
79,-0.054669
80,-0.053531
81,-0.054641
82,-0.056838
83,-0.055201
84,-0.057047
85,-0.058450
86,-0.059591
87,-0.060126
88,-0.063308
89,-0.065025
90,-0.063403
91,-0.066904
92,-0.069343
93,-0.067075
94,-0.068943
95,-0.067499
96,-0.069040
97,-0.071069
98,-0.068764
99,-0.073966
100,-0.072170
101,-0.075122
102,-0.072991
103,-0.076129
104,-0.079456
105,-0.076466
106,-0.077048
107,-0.078646
108,-0.078524
109,-0.080563
110,-0.082220
111,-0.077591
112,-0.075332
113,-0.079787
114,-0.078791
115,-0.082000
116,-0.080879
117,-0.082147
118,-0.082393
119,-0.079125
120,-0.082916
121,-0.082482
122,-0.081365
123,-0.083318
124,-0.084762
125,-0.083865
126,-0.083136
127,-0.082322
128,-0.083534
129,-0.081755
130,-0.084560
131,-0.084706
132,-0.086668
133,-0.085264
134,-0.086330
135,-0.087549
136,-0.087358
137,-0.085152
138,-0.085179
139,-0.088549
140,-0.091361
141,-0.087330
142,-0.088044
143,-0.087698
144,-0.092190
145,-0.087309
146,-0.089117
