Frame,Mean
0,-0.014685
1,-0.016741
2,-0.012956
3,-0.009539
4,-0.003467
5,-0.010513
6,-0.006045
7,-0.006084
8,-0.011134
9,0.004414
10,-0.001497
11,0.003829
12,-0.004208
13,0.006457
14,0.004654
15,0.012842
16,0.012490
17,0.017437
18,0.019845
19,0.020881
20,0.022057
21,0.027607
22,0.026008
23,0.021599
24,0.022700
25,0.028578
26,0.031586
27,0.034981
28,0.035958
29,0.033776
30,0.032800
31,0.028461
32,0.037304
33,0.034501
34,0.041711
35,0.044004
36,0.039174
37,0.042770
38,0.042442
39,0.049950
40,0.040243
41,0.045234
42,0.037578
43,0.037893
44,0.042004
45,0.046458
46,0.044783
47,0.041591
48,0.044515
49,0.055727
50,0.048692
51,0.053218
52,0.049186
53,0.047526
54,0.054526
55,0.047132
56,0.045694
57,0.053249
58,0.054560
59,0.058391
60,0.052407
61,0.055922
62,0.058901
63,0.060141
64,0.063175
65,0.059857
66,0.058574
67,0.059083
68,0.055998
69,0.049817
70,0.050365
71,0.057175
72,0.058572
73,0.057954
74,0.056447
75,0.053698
76,0.051956
77,0.061854
78,0.056033
79,0.058885
80,0.058111
81,0.061637
82,0.058610
83,0.064954
84,0.059921
85,0.062975
86,0.064632
87,0.072072
88,0.067147
89,0.070892
90,0.061904
91,0.067526
92,0.066254
93,0.057815
94,0.064788
95,0.067996
96,0.066568
97,0.065618
98,0.069564
99,0.064583
100,0.064198
101,0.065162
102,0.061795
103,0.061344
104,0.061706
105,0.070363
106,0.070259
107,0.064235
108,0.066741
109,0.067524
110,0.065937
111,0.067036
112,0.061073
113,0.067700
114,0.064999
115,0.070404
116,0.068146
117,0.072500
118,0.071784
119,0.078070
120,0.066974
121,0.071367
122,0.074862
123,0.062578
124,0.068071
125,0.075377
126,0.070633
127,0.070221
128,0.068089
129,0.068718
130,0.067065
131,0.069085
132,0.066623
133,0.070480
134,0.070291
135,0.069868
136,0.077382
137,0.076064
138,0.076138
139,0.074681
140,0.080503
141,0.078373
142,0.077934
143,0.072298
144,0.075881
145,0.073814
146,0.071974
147,0.074540
148,0.075031
149,0.060667
150,0.069866
151,0.068297
152,0.071226
153,0.075255
154,0.071654
155,0.075875
156,0.073764
157,0.072864
158,0.068664
159,0.070367
160,0.072118
161,0.066187
162,0.072236
163,0.075208
164,0.067554
165,0.076549
166,0.075907
167,0.074385
168,0.081578
169,0.078159
170,0.075864
171,0.074943
172,0.077853
173,0.073165
174,0.074018
175,0.078492
176,0.071897
177,0.066155
178,0.070162
179,0.072413
180,0.072211
181,0.076809
182,0.076114
183,0.076119
184,0.070530
185,0.072436
186,0.074702
187,0.069670
188,0.067149
189,0.073333
190,0.077004
191,0.082188
192,0.079327
193,0.079499
194,0.083410
195,0.076578
196,0.081876
197,0.078862
198,0.085732
199,0.083338
200,0.082036
201,0.079837
202,0.089731
203,0.080126
204,0.083953
205,0.078282
206,0.082455
207,0.086782
208,0.082669
209,0.085011
210,0.090061
211,0.083919
212,0.082380
213,0.079511
214,0.082627
215,0.085186
216,0.086663
217,0.087422
218,0.089184
219,0.087404
220,0.090545
221,0.085006
222,0.083369
223,0.086832
224,0.086987
225,0.091080
226,0.084858
227,0.095039
228,0.093321
229,0.091164
230,0.095692
231,0.093840
232,0.095842
233,0.104224
234,0.100210
235,0.095064
236,0.100421
237,0.100769
238,0.097880
239,0.099280
240,0.097586
241,0.098480
242,0.099517
243,0.099546
244,0.094161
245,0.096418
246,0.097925
247,0.095818
248,0.092987
249,0.093131
250,0.088166
251,0.096506
252,0.090108
253,0.091999
254,0.088692
255,0.091025
256,0.095426
257,0.094593
258,0.091928
259,0.098528
260,0.093514
261,0.090961
262,0.081409
263,0.088383
264,0.093252
265,0.095426
266,0.099380
267,0.095704
268,0.104198
269,0.099508
270,0.106258
271,0.107064
272,0.109793
273,0.109648
274,0.108623
275,0.106223
276,0.108161
277,0.109938
278,0.113611
279,0.106981
280,0.109703
281,0.114762
282,0.108328
283,0.112408
284,0.113283
285,0.113864
286,0.107227
287,0.098571
288,0.110803
289,0.104643
290,0.109616
291,0.105186
292,0.105474
293,0.104492
294,0.104023
295,0.099915
296,0.116359
297,0.111266
298,0.111316
299,0.106958
300,0.110399
301,0.112854
302,0.103280
303,0.106425
304,0.105291
305,0.103119
306,0.098011
307,0.107616
308,0.105760
309,0.099159
310,0.098728
311,0.103051
312,0.100022
313,0.098464
314,0.103477
315,0.101071
316,0.103447
317,0.100858
318,0.095971
319,0.098346
320,0.094181
321,0.090123
322,0.089507
323,0.098865
324,0.099170
325,0.096041
326,0.097546
327,0.103443
328,0.100622
329,0.100239
330,0.099663
331,0.108866
332,0.104385
333,0.099835
334,0.099768
335,0.101407
336,0.102498
337,0.104413
338,0.103521
339,0.107466
340,0.108546
341,0.099288
342,0.097729
343,0.097008
344,0.100654
345,0.104571
346,0.104960
347,0.101752
348,0.103793
349,0.107442
350,0.099500
351,0.104026
352,0.107754
353,0.107941
354,0.098614
355,0.099846
356,0.101278
357,0.102964
358,0.100481
359,0.100879
360,0.097419
361,0.094897
362,0.095114
363,0.096506
364,0.099272
365,0.099242
366,0.091628
367,0.095336
368,0.092660
369,0.088740
370,0.092358
371,0.091644
372,0.089134
373,0.089779
374,0.088208
375,0.090313
376,0.099431
377,0.090640
378,0.090055
379,0.088471
380,0.091332
381,0.091729
382,0.093751
383,0.097227
384,0.103005
385,0.090730
386,0.097078
387,0.093414
388,0.090610
389,0.098736
390,0.092436
391,0.089725
392,0.090716
393,0.095569
394,0.090136
395,0.083880
396,0.084284
397,0.095223
398,0.097030
399,0.082358
400,0.094625
401,0.097424
402,0.096104
403,0.096722
404,0.087825
405,0.090368
406,0.099844
407,0.085152
408,0.091541
409,0.090736
410,0.091391
411,0.095335
412,0.084990
413,0.085761
414,0.078599
415,0.081461
416,0.072024
417,0.085676
418,0.079688
419,0.084806
420,0.076019
421,0.075994
422,0.076118
423,0.082153
424,0.081016
425,0.077072
426,0.087230
427,0.085576
428,0.086036
429,0.084388
430,0.090015
431,0.082163
432,0.090780
433,0.085019
434,0.082970
435,0.079260
436,0.079578
437,0.081383
438,0.070039
439,0.075802
440,0.074284
441,0.082055
442,0.075792
443,0.080189
444,0.084786
445,0.079646
446,0.089127
447,0.078040
448,0.084963
449,0.078873
450,0.071997
451,0.079869
452,0.079261
453,0.078837
454,0.073278
455,0.079557
456,0.068377
457,0.081945
458,0.073355
459,0.074762
460,0.073623
461,0.072739
462,0.074210
463,0.068303
464,0.064560
465,0.060096
466,0.061608
467,0.062315
468,0.063672
469,0.066089
470,0.065633
471,0.066205
472,0.061521
473,0.069236
474,0.066025
475,0.071412
476,0.070477
477,0.069366
478,0.071972
479,0.070673
480,0.068341
481,0.063078
482,0.062327
483,0.074055
484,0.069692
485,0.065924
486,0.061746
487,0.069446
488,0.065738
489,0.064248
490,0.060163
491,0.068567
492,0.065050
493,0.069430
494,0.064228
495,0.060064
496,0.067469
497,0.059843
498,0.060951
499,0.062676
500,0.061682
501,0.062432
502,0.063493
503,0.059890
504,0.060475
505,0.064504
506,0.056525
507,0.058505
508,0.061570
509,0.063778
510,0.058544
511,0.058112
512,0.052633
513,0.055304
514,0.056491
515,0.056983
516,0.054228
517,0.056376
518,0.050810
519,0.055580
520,0.057909
521,0.052430
522,0.056567
523,0.058898
524,0.055445
525,0.057232
526,0.052303
527,0.056913
528,0.051444
529,0.048688
530,0.051601
531,0.050030
532,0.052767
533,0.055934
534,0.050938
535,0.053100
536,0.056991
537,0.052360
538,0.050949
539,0.055732
540,0.047834
541,0.047616
542,0.055639
543,0.047967
544,0.045405
545,0.044348
546,0.039342
547,0.046421
548,0.051263
549,0.052987
550,0.048193
551,0.045887
552,0.050578
553,0.045900
554,0.047787
555,0.051413
556,0.055206
