Frame,Mean
0,0.007997
1,0.009238
2,0.010602
3,0.012639
4,0.004536
5,0.010648
6,0.003868
7,0.002284
8,0.008965
9,0.011121
10,0.004658
11,-0.006967
12,-0.010762
13,-0.012563
14,-0.010007
15,-0.013496
16,0.000823
17,-0.008990
18,-0.010445
19,-0.005424
20,-0.005779
21,-0.006144
22,-0.007682
23,-0.006966
24,-0.005840
25,-0.012509
26,-0.012459
27,-0.012645
28,-0.015882
29,-0.012619
30,-0.010878
31,-0.023591
32,-0.031044
33,-0.045766
34,-0.043761
35,-0.041252
36,-0.045052
37,-0.033267
38,-0.037320
39,-0.038837
40,-0.032329
41,-0.029125
42,-0.028970
43,-0.028830
44,-0.030079
45,-0.023729
46,-0.030814
47,-0.033191
48,-0.034270
49,-0.037789
50,-0.040394
51,-0.036835
52,-0.041200
53,-0.032364
54,-0.039412
55,-0.037318
56,-0.036669
57,-0.036403
58,-0.040194
59,-0.040813
60,-0.043611
61,-0.042257
62,-0.040011
63,-0.038645
64,-0.038699
65,-0.045599
66,-0.056549
67,-0.062606
68,-0.064283
69,-0.060771
70,-0.065201
71,-0.062862
72,-0.057361
73,-0.058914
74,-0.063426
75,-0.063378
76,-0.057526
77,-0.060119
78,-0.064754
79,-0.058917
80,-0.062980
81,-0.067657
82,-0.062725
83,-0.060987
84,-0.061511
85,-0.063594
86,-0.071624
87,-0.064171
88,-0.073729
89,-0.070173
90,-0.077406
91,-0.082676
92,-0.085751
93,-0.092257
94,-0.093544
95,-0.082235
96,-0.081245
97,-0.081727
98,-0.084156
99,-0.081048
100,-0.082351
101,-0.081474
102,-0.080381
103,-0.082754
104,-0.075976
105,-0.081418
106,-0.075701
107,-0.083109
108,-0.083908
109,-0.083805
110,-0.088974
111,-0.077424
112,-0.086528
113,-0.091483
114,-0.096949
115,-0.093020
116,-0.100591
117,-0.099627
118,-0.100356
119,-0.093343
120,-0.093355
121,-0.099714
122,-0.088309
123,-0.095413
124,-0.093531
125,-0.096216
126,-0.090108
127,-0.091671
128,-0.089340
129,-0.095798
130,-0.095982
131,-0.098773
132,-0.098995
133,-0.099603
134,-0.093003
135,-0.106378
136,-0.111009
137,-0.115777
138,-0.111965
139,-0.114986
140,-0.116272
141,-0.114606
142,-0.113067
143,-0.113739
144,-0.107160
145,-0.109277
146,-0.110557
147,-0.111916
148,-0.108044
149,-0.107078
150,-0.103578
151,-0.105060
152,-0.112374
153,-0.113024
154,-0.114259
155,-0.117134
156,-0.118773
157,-0.113027
158,-0.120170
159,-0.133672
160,-0.134944
161,-0.135158
162,-0.128108
163,-0.130744
164,-0.123016
165,-0.131737
166,-0.124843
167,-0.131479
168,-0.136586
169,-0.125572
170,-0.129142
171,-0.130084
172,-0.126462
173,-0.132257
174,-0.132330
175,-0.120157
176,-0.131903
177,-0.127670
178,-0.129373
179,-0.128928
180,-0.127480
181,-0.137005
182,-0.141102
183,-0.142455
184,-0.140140
185,-0.141086
186,-0.141990
187,-0.144962
188,-0.138962
189,-0.137955
190,-0.143482
191,-0.138942
192,-0.144657
193,-0.144357
194,-0.140684
195,-0.150447
196,-0.147328
197,-0.142339
198,-0.145615
199,-0.148563
200,-0.144623
201,-0.142616
202,-0.141581
203,-0.148623
204,-0.157093
205,-0.160162
206,-0.159477
207,-0.159423
208,-0.162007
209,-0.157550
210,-0.161887
211,-0.162723
212,-0.162722
213,-0.150341
214,-0.155122
215,-0.157970
216,-0.160085
217,-0.157819
218,-0.155674
219,-0.166207
220,-0.162419
221,-0.152507
222,-0.159516
223,-0.159129
224,-0.169037
225,-0.168653
226,-0.168510
227,-0.175019
228,-0.171095
229,-0.172624
230,-0.174711
231,-0.169563
232,-0.171042
