Frame,Mean
0,-0.023099
1,-0.027656
2,-0.021178
3,-0.023719
4,-0.024088
5,-0.022692
6,-0.026142
7,-0.028828
8,-0.024734
9,-0.022915
10,-0.026789
11,-0.029157
12,-0.030728
13,-0.033711
14,-0.025420
15,-0.033052
16,-0.022371
17,-0.029376
18,-0.030022
19,-0.021845
20,-0.033773
21,-0.014162
22,-0.011467
23,-0.007680
24,-0.021085
25,-0.018398
26,-0.021527
27,-0.025388
28,-0.019823
29,-0.023586
30,-0.024890
31,-0.019597
32,-0.020355
33,-0.022367
34,-0.027974
35,-0.021921
36,-0.027223
37,-0.022371
38,-0.024044
39,-0.022686
40,-0.020563
41,-0.025040
42,-0.018475
43,-0.020940
44,-0.021249
45,-0.019806
46,-0.023166
47,-0.025788
48,-0.021768
49,-0.020158
50,-0.024241
51,-0.026712
52,-0.028510
53,-0.031579
54,-0.023375
55,-0.031021
56,-0.020291
57,-0.027280
58,-0.027886
59,-0.019589
60,-0.031529
61,-0.032431
62,-0.025354
63,-0.028778
64,-0.026123
65,-0.027707
66,-0.028273
67,-0.029708
68,-0.029164
69,-0.029380
70,-0.029002
71,-0.028337
72,-0.022090
73,-0.030474
74,-0.034656
75,-0.032496
76,-0.031827
77,-0.043499
78,-0.036275
79,-0.038974
80,-0.039439
81,-0.041663
82,-0.039404
83,-0.037619
84,-0.033445
85,-0.034654
86,-0.033651
87,-0.038187
88,-0.034401
89,-0.032609
90,-0.037525
91,-0.040475
92,-0.037478
93,-0.030845
94,-0.039971
95,-0.037421
96,-0.037466
97,-0.039319
98,-0.037760
99,-0.037494
100,-0.040539
101,-0.042827
102,-0.048339
103,-0.048289
104,-0.048739
105,-0.040173
106,-0.050087
107,-0.040862
108,-0.044103
109,-0.044370
110,-0.043189
111,-0.044692
112,-0.044736
113,-0.041528
114,-0.045241
115,-0.038605
116,-0.042428
117,-0.040754
118,-0.042753
119,-0.042324
120,-0.042184
121,-0.039035
122,-0.040915
123,-0.046093
124,-0.044828
125,-0.043998
126,-0.040608
127,-0.046442
128,-0.053563
129,-0.050902
130,-0.052158
131,-0.048024
132,-0.048646
133,-0.050404
134,-0.053751
135,-0.049747
136,-0.050475
137,-0.046349
138,-0.045723
139,-0.046760
140,-0.048121
141,-0.043701
142,-0.046777
143,-0.047809
144,-0.046677
145,-0.047084
146,-0.047547
147,-0.050390
148,-0.043952
149,-0.047765
150,-0.048248
151,-0.048212
152,-0.049794
153,-0.049858
154,-0.049539
155,-0.052646
156,-0.052179
157,-0.050618
158,-0.049288
159,-0.052145
160,-0.052686
161,-0.055765
162,-0.054208
163,-0.053028
164,-0.052675
165,-0.054360
166,-0.052910
167,-0.049465
168,-0.046599
169,-0.047991
170,-0.049731
171,-0.046234
172,-0.048480
173,-0.048746
174,-0.050240
175,-0.051543
176,-0.056945
177,-0.052782
178,-0.055096
179,-0.058751
180,-0.055252
181,-0.051054
182,-0.054261
183,-0.050954
184,-0.051943
185,-0.052016
186,-0.050009
187,-0.045322
188,-0.048178
189,-0.049658
190,-0.045396
191,-0.046903
192,-0.050254
193,-0.048000
194,-0.047317
195,-0.053712
196,-0.044771
197,-0.041222
198,-0.044566
199,-0.042965
200,-0.041974
201,-0.041612
202,-0.033500
203,-0.041547
204,-0.038553
205,-0.040459
206,-0.041763
207,-0.041047
208,-0.040892
209,-0.037364
210,-0.034759
211,-0.045202
212,-0.041375
213,-0.035259
214,-0.045647
215,-0.043486
216,-0.043700
217,-0.042089
218,-0.048731
219,-0.041432
220,-0.040762
221,-0.042002
222,-0.044156
223,-0.050972
224,-0.052098
225,-0.052919
226,-0.048774
227,-0.051986
228,-0.054594
229,-0.052608
230,-0.051658
231,-0.052005
232,-0.050238
233,-0.055098
234,-0.049665
235,-0.048902
236,-0.050032
237,-0.049971
238,-0.048366
239,-0.051087
240,-0.049827
241,-0.054233
242,-0.051087
243,-0.047539
244,-0.056055
245,-0.053933
246,-0.053690
247,-0.058820
248,-0.050995
249,-0.053212
250,-0.060685
251,-0.052318
252,-0.059645
253,-0.053688
254,-0.052018
255,-0.050698
256,-0.054838
257,-0.055015
258,-0.051328
259,-0.048069
260,-0.052082
261,-0.043671
262,-0.051407
263,-0.041306
264,-0.043425
265,-0.043079
266,-0.043730
267,-0.042099
268,-0.041484
269,-0.045007
270,-0.048704
271,-0.043765
272,-0.046072
273,-0.048672
274,-0.048605
275,-0.039526
276,-0.044195
277,-0.044378
278,-0.040072
279,-0.043066
280,-0.042613
281,-0.037115
282,-0.037367
283,-0.033239
284,-0.031896
285,-0.031991
286,-0.024755
287,-0.030778
288,-0.024790
289,-0.023252
290,-0.032809
291,-0.026109
292,-0.027985
293,-0.026625
294,-0.021542
295,-0.033078
296,-0.028004
297,-0.033900
298,-0.021183
299,-0.021188
300,-0.017020
301,-0.015588
302,-0.025739
303,-0.016065
304,-0.020037
305,-0.019355
306,-0.016306
307,-0.017091
308,-0.011376
309,-0.010087
310,-0.009141
311,-0.006321
312,-0.000365
313,-0.007171
314,-0.001463
315,0.001804
316,-0.009423
317,-0.005357
318,-0.001799
319,-0.005815
320,-0.006634
321,-0.000694
322,-0.001331
323,-0.000430
324,-0.000623
325,-0.002159
326,0.005437
327,0.001185
328,0.006524
329,0.005464
330,0.008899
331,0.014047
332,0.015596
333,0.011772
334,0.012214
335,0.012479
336,0.014730
337,0.008804
338,0.010959
339,0.009049
340,0.006600
341,0.013980
342,0.015333
343,0.013260
344,0.010876
345,0.016105
346,0.012714
347,0.019618
348,0.021455
349,0.021302
350,0.031398
351,0.026515
352,0.031866
353,0.036138
354,0.029000
355,0.028632
356,0.032353
357,0.028895
358,0.036656
359,0.030725
360,0.034815
361,0.033944
362,0.028801
363,0.026914
364,0.031023
365,0.033098
366,0.038883
367,0.037065
368,0.040900
369,0.032347
370,0.036739
371,0.040953
372,0.041698
373,0.043118
374,0.044085
375,0.045436
376,0.053430
377,0.053944
